obj,endobj,stream,endstream,xref,trailer,startxref,Page,Encrypt,ObjStm,JS,Javascript,AA,OpenAction,AcroForm,JBIG2Decode,RichMedia,Launch,EmbeddedFile,XFA,Colors,Class
56,11,3,30,3,4,1,15,0,54,0,0,4,0,1,0,0,0,8,0,0,no
22,7,38,74,1,3,5,9,0,10,5,6,1,0,0,0,0,0,0,1,0,yes
69,125,35,1,0,1,3,8,0,0,2,1,0,0,0,0,0,0,0,0,0,yes
10,42,9,28,1,1,1,36,0,41,0,6,0,1,0,0,0,0,0,0,0,no
116,794,3,18,1,3,1,3,0,6,0,2,1,0,0,0,0,0,0,0,0,yes
35,28,10,70,2,4,3,18,0,0,1,0,0,0,0,0,0,0,8,0,0,yes
41,194,34,15,2,1,1,28,0,13,1,2,4,0,0,0,0,0,0,1,0,yes
9,19,13,132,1,1,2,1,0,0,1,1,0,1,3,0,0,0,0,0,0,no
77,794,80,16,1,2,2,3,0,7,5,0,4,0,2,0,0,0,0,0,0,yes
34,242,83,9,1,0,2,28,0,1,0,0,0,0,0,0,0,0,8,0,0,yes
32,246,5,15,2,2,1,4,0,15,0,1,4,1,2,0,0,0,0,0,0,yes
9,64,43,43,1,4,0,14,0,1,0,0,4,0,0,0,0,0,0,0,0,no
14,24,43,83,1,0,1,5,0,13,2,1,0,0,0,0,0,0,0,0,0,yes
22,19,45,11,2,0,2,1,0,7,0,0,0,0,2,0,0,0,0,0,0,no
77,11,27,35,2,4,0,37,0,4,1,1,0,0,0,0,0,0,8,0,0,yes
64,7,11,28,2,3,2,10,0,0,5,0,0,0,0,0,0,0,0,0,0,yes
23,37,29,35,4,1,2,16,0,7,1,0,0,1,1,0,0,0,0,0,0,yes
17,41,3,25,1,1,1,3,0,42,1,1,0,0,0,0,0,0,0,0,0,no
77,81,14,28,2,1,3,33,0,9,5,3,0,0,2,0,0,0,0,1,0,no
33,77,41,3,1,1,2,3,0,3,0,1,0,1,1,0,0,0,0,0,0,no
51,38,45,2,4,4,1,1,0,20,1,0,4,0,0,0,0,0,0,0,0,no
77,16,27,12,1,2,1,8,0,3,1,6,0,1,2,0,0,0,0,0,0,no
28,14,12,14,0,1,1,7,0,7,5,3,0,0,0,0,0,0,0,0,0,yes
51,35,3,3,0,2,1,33,0,2,1,0,0,1,1,0,0,0,0,0,0,yes
31,242,7,16,1,3,5,3,0,10,0,2,0,0,0,0,0,0,0,0,0,yes
8,252,1,6,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,1,0,yes
65,194,13,27,2,0,3,2,0,0,0,0,0,1,0,0,0,0,8,0,0,no
56,31,19,3,1,1,2,5,0,15,1,6,4,1,0,0,0,0,0,0,0,no
292,21,7,74,1,3,1,16,0,9,0,0,4,1,0,0,0,0,0,0,0,yes
120,45,60,182,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,no
75,51,40,15,1,1,2,8,0,54,2,6,0,0,2,0,0,0,0,0,0,no
242,194,43,74,1,2,1,0,0,20,0,2,0,1,0,0,0,0,0,0,0,yes
39,4,11,27,0,1,1,2,0,0,1,0,1,0,0,0,0,0,8,0,0,yes
15,81,40,180,1,2,1,6,0,42,0,2,0,0,3,0,0,0,0,0,0,no
50,81,68,26,1,1,2,1,0,42,0,2,4,0,1,0,0,0,8,0,0,no
25,42,1,60,1,1,2,1,0,7,1,1,0,0,0,0,0,0,8,0,0,yes
204,7,80,13,0,0,2,2,0,9,1,1,0,0,1,0,0,0,0,0,0,no
204,17,5,12,0,2,3,4,0,14,0,0,0,1,1,0,0,0,0,0,0,no
8,9,28,25,0,0,1,18,0,15,1,0,0,1,2,0,0,0,8,0,0,no
116,8,3,25,1,1,1,7,0,4,5,0,0,0,0,0,0,0,0,0,0,yes
28,32,21,3,2,4,1,1,0,16,1,1,0,0,0,0,0,0,8,0,0,no
86,65,21,7,1,1,5,0,0,4,0,1,0,0,2,0,0,0,0,0,0,yes
77,149,68,20,1,1,1,37,0,6,5,6,4,0,1,0,0,0,0,0,0,no
41,32,29,18,2,0,5,6,0,41,0,0,0,0,3,0,0,0,0,0,0,yes
40,65,43,25,0,2,1,18,0,9,0,1,4,0,0,0,0,0,8,0,0,no
21,12,26,8,1,1,2,5,0,41,1,0,0,0,2,0,0,0,8,0,0,no
120,45,132,14,2,3,3,5,0,3,1,0,0,0,0,0,0,0,8,1,0,no
21,11,4,29,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
75,125,9,18,1,1,0,14,0,5,0,0,0,1,0,0,0,0,0,0,0,no
19,7,2,2,1,1,1,28,0,0,0,0,0,0,1,0,0,0,0,1,0,no
8,6,2,70,4,2,1,28,0,41,5,6,4,0,0,0,0,0,0,0,0,no
9,56,27,55,0,1,1,2,0,2,0,1,1,1,0,0,0,0,0,0,0,no
11,19,3,6,3,2,1,1,0,9,0,0,0,0,2,0,0,0,0,0,0,no
9,116,25,28,2,2,1,37,0,41,1,6,0,1,0,0,0,0,0,0,0,no
64,252,34,7,0,2,2,37,0,4,0,0,0,0,0,0,0,0,0,0,0,no
51,450,6,60,1,2,1,9,0,4,5,0,0,1,0,0,0,0,0,1,0,no
57,57,9,29,0,1,1,8,0,7,1,0,4,1,2,0,0,0,8,0,0,no
794,115,11,25,0,2,0,7,0,1,5,2,0,1,2,0,0,0,0,0,0,no
19,9,55,8,2,0,2,11,0,0,1,1,0,0,0,0,0,0,0,0,0,yes
116,40,44,6,0,2,0,16,0,13,2,0,1,0,0,0,0,0,0,1,0,no
120,9,35,45,0,4,5,37,0,16,0,3,0,0,0,0,0,0,8,0,0,no
41,252,2,13,1,1,1,1,0,16,0,0,0,1,0,0,0,0,0,0,0,no
246,4,40,2,0,0,1,5,0,1,0,1,1,1,1,0,0,0,0,0,0,yes
32,172,40,10,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,no
242,77,41,6,0,0,1,9,0,41,2,1,0,0,2,0,0,0,0,0,0,yes
69,120,182,60,1,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,yes
21,15,13,68,3,4,0,18,0,3,0,0,4,1,2,0,0,0,0,0,0,yes
794,4,13,18,4,0,3,2,0,13,2,1,0,0,0,0,0,0,8,0,0,no
120,57,34,12,2,4,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,yes
128,125,45,20,1,0,2,37,0,7,2,3,1,0,1,0,0,0,0,0,0,no
8,242,2,3,1,4,1,3,0,3,0,1,0,0,0,0,0,0,0,1,0,no
83,7,6,43,0,1,1,18,0,54,0,6,4,0,0,0,0,0,8,0,0,yes
69,23,11,35,4,1,5,7,0,5,0,0,0,1,2,0,0,0,0,0,0,yes
4,59,180,14,0,0,1,28,0,6,0,0,0,0,0,0,0,0,0,0,0,no
116,64,68,25,1,2,2,4,0,0,5,0,0,0,0,0,0,0,8,0,0,yes
19,65,38,28,2,1,5,2,0,2,0,6,0,1,1,0,0,0,0,0,0,no
56,120,3,11,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,yes
9,7,27,7,0,3,2,0,0,0,5,1,0,1,2,0,0,0,0,1,0,yes
32,83,8,74,2,1,3,6,0,0,1,0,0,0,0,0,0,0,8,0,0,yes
219,69,30,10,0,1,1,33,0,0,1,2,1,0,1,0,0,0,0,0,0,yes
9,24,27,4,1,1,1,4,0,0,2,1,0,0,1,0,0,0,0,1,0,yes
38,22,19,68,2,2,5,36,0,5,1,3,0,1,0,0,0,0,0,0,0,yes
65,16,27,6,1,1,1,3,0,54,1,0,0,0,0,0,0,0,0,0,0,no
7,42,43,3,1,3,2,8,0,15,5,1,1,1,3,0,0,0,0,0,0,no
39,68,18,25,1,1,1,10,0,4,1,1,0,0,0,0,0,0,8,0,0,no
116,57,27,2,2,2,2,37,0,5,0,1,0,1,0,0,0,0,0,0,0,no
35,35,3,3,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,yes
50,235,26,5,1,1,2,1,0,14,1,0,1,0,0,0,0,0,0,0,0,no
14,16,6,3,0,2,1,11,0,6,1,0,0,0,0,0,0,0,0,0,0,no
235,23,34,38,2,3,2,7,0,4,0,2,0,0,0,0,0,0,0,0,0,no
292,21,14,2,2,2,2,4,0,5,0,1,0,1,0,0,0,0,0,0,0,no
219,219,60,20,1,2,0,11,0,2,0,1,0,0,2,0,0,0,0,0,0,no
794,33,21,18,2,2,2,2,0,54,1,0,0,0,2,0,0,0,0,0,0,no
27,149,41,16,1,1,3,2,0,9,0,0,1,0,0,0,0,0,0,0,0,yes
28,242,13,11,1,1,2,14,0,0,0,0,0,0,1,0,0,0,0,1,0,yes
57,115,38,43,1,1,1,8,0,9,5,1,0,1,0,0,0,0,0,0,0,no
81,40,83,3,0,2,2,15,0,0,5,3,0,0,0,0,0,0,0,0,0,yes
794,19,182,10,2,1,3,37,0,3,1,1,0,0,1,0,0,0,0,1,0,no
28,59,60,1,2,1,1,14,0,4,1,2,0,1,1,0,0,0,0,0,0,no
4,126,7,20,2,0,3,3,0,2,0,1,0,0,0,0,0,0,0,1,0,no
69,38,180,2,4,1,3,2,0,7,5,0,0,0,0,0,0,0,0,0,0,yes
128,115,19,180,1,1,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,yes
235,23,2,10,2,3,1,37,0,15,5,0,0,1,3,0,0,0,0,1,0,no
26,59,43,9,2,1,1,9,0,10,5,1,0,1,1,0,0,0,0,0,0,yes
14,35,50,6,1,1,1,2,0,54,1,2,0,0,1,0,0,0,0,0,0,yes
304,450,13,9,2,1,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,yes
17,34,26,70,4,3,3,15,0,9,1,1,0,0,0,0,0,0,0,1,0,yes
19,43,2,35,3,2,2,9,0,8,5,0,4,1,2,0,0,0,0,0,0,no
36,41,25,25,0,1,3,9,0,0,0,1,1,0,0,0,0,0,0,0,0,yes
120,304,21,6,1,1,1,10,0,0,0,2,0,0,0,0,0,0,0,0,0,yes
246,125,21,60,4,4,1,6,0,16,0,0,0,0,0,0,0,0,8,0,0,no
450,246,16,27,2,2,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,yes
219,304,34,41,1,1,1,7,0,16,5,1,0,1,0,0,0,0,0,0,0,yes
10,32,70,19,1,2,5,2,0,6,2,3,0,0,0,0,0,0,0,0,0,yes
13,246,9,4,1,0,2,8,0,4,0,0,0,0,1,0,0,0,8,0,0,no
242,450,13,30,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,no
115,24,14,3,2,2,1,10,0,0,1,1,0,0,1,0,0,0,0,0,0,yes
42,117,2,6,1,1,5,8,0,8,0,1,0,0,0,0,0,0,0,0,0,yes
6,27,8,40,3,0,1,4,0,6,1,1,0,0,3,0,0,0,0,0,0,yes
40,15,80,18,1,0,1,1,0,0,2,6,0,0,0,0,0,0,8,0,0,yes
51,194,83,20,2,1,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,no
49,19,11,2,2,1,3,7,0,16,2,0,0,1,0,0,0,0,0,0,0,no
8,14,45,44,1,1,1,18,0,16,0,1,4,0,0,0,0,0,0,0,0,no
14,6,28,14,1,1,2,1,0,54,1,0,1,0,1,0,0,0,0,0,0,no
22,37,6,2,1,2,0,4,0,42,2,1,4,0,0,0,0,0,8,1,0,no
56,14,7,14,2,1,5,28,0,54,1,0,0,0,1,0,0,0,0,1,0,no
51,292,60,20,1,4,5,8,0,9,0,2,0,1,3,0,0,0,0,0,0,yes
83,19,40,45,3,1,5,18,0,9,1,1,0,1,0,0,0,0,8,0,0,yes
128,51,6,41,1,2,1,4,0,13,5,1,0,1,0,0,0,0,0,1,0,no
57,4,28,6,2,1,3,2,0,8,5,3,0,0,3,0,0,0,0,0,0,no
22,6,16,20,1,3,2,2,0,54,2,2,1,0,1,0,0,0,8,0,0,no
75,49,3,40,4,1,2,10,0,10,5,0,0,1,0,0,0,0,0,0,0,no
8,50,9,60,1,2,2,36,0,0,2,0,0,1,1,0,0,0,0,1,0,no
50,75,4,20,1,2,2,36,0,4,0,0,0,0,1,0,0,0,8,0,0,yes
15,50,8,14,2,1,5,11,0,42,2,0,0,1,3,0,0,0,0,0,0,no
10,246,41,7,0,1,1,2,0,7,1,1,0,1,0,0,0,0,0,0,0,no
120,7,26,27,2,1,1,15,0,0,1,0,0,1,1,0,0,0,0,0,0,yes
40,59,14,4,2,3,1,37,0,0,0,0,0,1,2,0,0,0,0,0,0,no
77,77,83,30,3,1,2,15,0,5,1,0,0,0,1,0,0,0,0,1,0,yes
8,27,3,14,0,1,2,6,0,8,0,2,0,0,0,0,0,0,0,0,0,no
23,35,27,3,0,4,1,9,0,7,2,0,0,0,1,0,0,0,0,0,0,yes
12,23,27,2,1,2,2,6,0,16,0,0,0,1,0,0,0,0,8,0,0,yes
57,24,10,60,0,2,2,0,0,4,0,0,0,1,3,0,0,0,8,1,0,no
13,9,16,44,1,1,3,5,0,16,0,0,0,0,1,0,0,0,0,1,0,no
41,23,60,38,0,1,2,1,0,8,0,1,0,0,0,0,0,0,0,0,0,yes
242,54,7,8,2,2,5,5,0,0,1,6,4,0,2,0,0,0,0,1,0,yes
57,121,10,60,1,4,2,0,0,8,0,0,1,0,3,0,0,0,0,0,0,yes
51,21,28,11,2,2,2,18,0,15,1,0,0,0,1,0,0,0,8,0,0,yes
43,13,26,15,1,0,1,14,0,5,0,0,0,1,1,0,0,0,0,1,0,no
117,33,20,7,1,2,5,5,0,20,1,2,0,0,0,0,0,0,0,0,0,no
128,27,38,4,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,no
194,23,12,60,2,4,1,7,0,2,1,6,4,1,3,0,0,0,0,0,0,yes
12,43,6,44,2,0,1,1,0,5,2,0,0,0,0,0,0,0,0,1,0,no
126,43,4,74,0,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,yes
38,194,45,55,1,2,1,9,0,0,2,0,0,0,1,0,0,0,8,0,0,no
34,4,3,74,1,2,0,3,0,3,1,0,0,0,0,0,0,0,8,0,0,yes
22,9,19,70,4,1,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,no
81,4,2,12,2,2,0,3,0,14,0,0,0,0,1,0,0,0,0,0,0,no
45,9,80,182,1,2,2,18,0,6,2,0,4,0,3,0,0,0,0,1,0,yes
56,75,40,13,2,4,1,1,0,8,1,0,0,1,0,0,0,0,0,1,0,yes
246,36,182,5,0,2,2,5,0,3,1,1,0,0,0,0,0,0,0,0,0,no
36,21,180,28,0,1,0,1,0,7,2,1,0,0,1,0,0,0,0,1,0,no
8,69,50,9,2,1,0,11,0,4,5,1,0,0,0,0,0,0,0,0,0,no
12,38,180,28,1,1,1,0,0,2,2,1,0,0,3,0,0,0,0,1,0,no
126,22,83,132,1,0,2,2,0,20,0,0,0,1,0,0,0,0,0,0,0,no
12,252,41,34,4,0,1,16,0,9,0,0,4,1,2,0,0,0,0,1,0,no
25,219,55,29,4,0,2,5,0,4,1,2,0,0,2,0,0,0,8,0,0,no
25,38,19,2,2,2,1,8,0,0,0,6,0,0,0,0,0,0,0,0,0,no
14,19,60,2,2,1,3,11,0,13,2,3,0,1,3,0,0,0,0,1,0,no
120,75,2,12,1,1,2,3,0,4,0,1,0,0,1,0,0,0,8,0,0,no
235,16,28,30,3,1,1,8,0,16,1,3,0,0,0,0,0,0,0,0,0,no
69,194,27,26,2,1,5,11,0,3,1,0,0,1,0,0,0,0,0,0,0,no
120,292,13,132,1,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,yes
40,9,11,12,1,2,5,6,0,41,0,0,0,0,0,0,0,0,0,0,0,no
125,235,13,10,3,3,1,2,0,6,1,3,1,0,0,0,0,0,0,0,0,yes
38,50,12,28,1,2,2,3,0,8,1,1,0,0,2,0,0,0,0,1,0,yes
8,8,14,132,1,3,2,4,0,10,2,2,0,1,0,0,0,0,0,0,0,no
116,54,28,1,2,2,1,7,0,15,2,0,0,1,0,0,0,0,0,0,0,yes
121,149,28,9,0,0,3,0,0,15,0,1,1,1,0,0,0,0,0,0,0,no
120,59,34,8,1,2,1,0,0,42,0,1,0,1,0,0,0,0,8,0,0,no
116,12,34,19,1,2,0,5,0,0,2,1,1,0,0,0,0,0,8,0,0,no
6,204,29,41,1,1,2,2,0,13,0,6,4,1,2,0,0,0,0,0,0,yes
204,12,13,40,0,1,1,14,0,9,0,6,0,0,0,0,0,0,0,0,0,yes
75,27,38,7,2,1,2,7,0,42,0,0,0,0,0,0,0,0,0,1,0,yes
69,68,1,28,0,1,5,4,0,6,1,2,0,1,1,0,0,0,8,0,0,yes
24,69,41,1,1,1,2,5,0,1,5,2,1,1,0,0,0,0,0,0,0,no
39,23,68,74,2,1,3,2,0,13,1,3,0,0,2,0,0,0,0,0,0,yes
126,115,68,80,3,4,1,16,0,14,1,3,0,1,0,0,0,0,0,0,0,no
19,42,19,16,1,4,5,18,0,0,0,3,0,0,0,0,0,0,0,1,0,no
75,14,132,68,0,2,3,3,0,9,0,0,0,1,1,0,0,0,0,0,0,no
128,15,1,43,1,3,1,11,0,15,1,6,4,0,1,0,0,0,0,0,0,no
19,77,12,18,0,2,1,2,0,42,0,1,0,0,0,0,0,0,0,1,0,no
8,49,83,11,0,2,1,3,0,6,0,3,0,0,0,0,0,0,0,1,0,no
34,35,25,4,0,4,1,10,0,13,1,1,1,0,0,0,0,0,0,0,0,no
115,41,9,7,2,1,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0,yes
96,17,15,20,2,0,2,1,0,6,0,2,1,0,0,0,0,0,0,0,0,no
292,83,9,2,0,0,2,2,0,1,5,1,0,0,0,0,0,0,0,0,0,no
6,15,11,9,1,1,1,36,0,54,1,1,4,0,0,0,0,0,0,0,0,yes
13,39,182,45,3,1,2,14,0,20,5,2,0,0,0,0,0,0,0,1,0,yes
75,17,35,182,3,1,1,1,0,3,0,1,0,0,0,0,0,0,8,1,0,no
13,25,10,70,4,1,3,36,0,7,0,1,0,1,0,0,0,0,8,1,0,yes
25,36,80,34,2,3,1,1,0,0,1,2,1,0,2,0,0,0,0,0,0,no
38,126,70,10,1,1,2,9,0,4,2,0,0,0,2,0,0,0,0,1,0,no
25,172,10,11,2,1,1,3,0,0,0,1,0,0,2,0,0,0,8,0,0,yes
4,56,38,26,4,2,5,1,0,54,1,0,0,0,1,0,0,0,0,0,0,yes
25,41,7,20,1,2,3,37,0,6,2,6,0,1,0,0,0,0,0,0,0,no
39,115,13,18,0,4,1,33,0,4,5,1,1,0,2,0,0,0,0,0,0,yes
4,57,11,7,2,0,1,28,0,0,1,0,0,0,3,0,0,0,0,0,0,no
194,49,27,27,0,3,1,0,0,1,1,1,0,1,0,0,0,0,8,0,0,no
11,50,2,35,1,0,3,4,0,2,0,2,1,0,2,0,0,0,0,1,0,yes
14,9,40,132,0,4,2,10,0,4,0,0,0,0,2,0,0,0,8,1,0,yes
24,11,45,34,1,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,no
32,54,19,3,2,3,3,1,0,7,1,6,0,0,0,0,0,0,8,0,0,no
50,25,40,21,1,4,5,4,0,20,5,0,0,0,1,0,0,0,0,0,0,yes
59,25,16,29,1,0,1,3,0,14,0,2,0,0,1,0,0,0,8,0,0,yes
23,17,10,1,3,4,1,2,0,8,2,0,0,1,0,0,0,0,0,1,0,yes
115,172,40,3,1,1,2,4,0,16,2,0,0,1,1,0,0,0,0,0,0,no
77,450,30,27,2,2,0,36,0,13,1,0,0,1,0,0,0,0,0,0,0,yes
25,57,26,10,4,1,5,10,0,10,0,1,0,0,0,0,0,0,0,1,0,yes
57,19,7,10,2,1,1,3,0,13,0,6,0,1,1,0,0,0,0,0,0,no
450,51,26,9,3,4,2,1,0,16,0,1,0,1,0,0,0,0,0,0,0,yes
51,21,40,74,1,1,0,15,0,8,0,1,0,0,0,0,0,0,0,0,0,no
6,7,35,38,2,1,1,33,0,9,0,0,0,0,0,0,0,0,0,0,0,no
121,24,7,2,4,0,5,5,0,15,0,1,0,0,1,0,0,0,0,1,0,no
128,10,11,12,2,2,1,6,0,5,0,3,0,0,0,0,0,0,0,1,0,yes
9,33,74,15,1,2,2,11,0,15,1,0,4,0,2,0,0,0,0,1,0,yes
204,50,27,11,1,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,yes
128,15,30,25,1,4,2,18,0,1,1,3,4,0,0,0,0,0,8,0,0,yes
292,9,7,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,yes
31,69,38,38,0,1,1,1,0,2,0,0,4,1,1,0,0,0,0,0,0,yes
7,50,26,6,1,3,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,yes
116,26,18,14,2,1,2,14,0,9,5,2,0,0,1,0,0,0,8,0,0,no
27,51,16,7,1,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,no
450,25,40,9,0,1,2,10,0,9,0,0,0,0,0,0,0,0,0,0,0,no
22,33,4,83,1,1,1,14,0,0,1,0,0,1,1,0,0,0,0,0,0,no
19,7,2,27,0,1,2,9,0,7,1,0,0,1,0,0,0,0,0,0,0,no
304,28,12,38,1,1,1,16,0,4,1,0,0,0,3,0,0,0,0,0,0,yes
450,77,7,43,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,no
96,33,29,11,2,1,5,3,0,54,0,1,0,0,1,0,0,0,0,0,0,no
172,292,180,18,1,3,2,8,0,9,0,1,0,0,1,0,0,0,0,1,0,yes
6,68,7,7,1,2,2,10,0,10,0,3,1,0,2,0,0,0,0,0,0,yes
27,75,7,55,0,1,3,16,0,4,5,3,0,0,0,0,0,0,0,0,0,no
33,12,18,10,2,3,2,1,0,13,0,1,0,0,0,0,0,0,8,0,0,yes
25,23,10,14,0,0,0,1,0,0,0,1,0,1,0,0,0,0,8,0,0,no
4,252,40,29,0,1,3,8,0,5,0,3,0,0,3,0,0,0,0,0,0,no
235,125,11,68,3,4,1,8,0,4,0,0,0,1,0,0,0,0,0,0,0,yes
16,115,18,28,0,3,5,8,0,14,5,0,1,0,2,0,0,0,0,0,0,no
25,24,18,8,2,1,1,9,0,9,1,3,0,0,2,0,0,0,0,0,0,no
14,450,74,180,1,4,1,2,0,2,1,1,4,1,1,0,0,0,0,0,0,no
38,120,13,8,4,0,1,5,0,5,2,1,0,1,2,0,0,0,0,0,0,yes
81,96,80,16,1,2,1,2,0,5,0,0,0,0,2,0,0,0,0,0,0,no
34,32,10,20,1,1,1,5,0,6,5,1,0,1,0,0,0,0,0,0,0,yes
77,121,50,12,1,1,1,4,0,13,1,0,0,1,0,0,0,0,0,0,0,no
49,252,8,35,2,2,2,7,0,4,5,6,4,0,0,0,0,0,0,0,0,yes
8,117,80,132,2,1,1,18,0,2,1,3,4,1,3,0,0,0,0,1,0,no
49,45,12,28,0,1,3,7,0,4,1,0,0,1,2,0,0,0,0,0,0,no
450,39,2,182,0,2,3,4,0,0,1,0,0,0,1,0,0,0,0,0,0,yes
54,49,4,16,1,2,2,1,0,20,0,2,0,1,3,0,0,0,0,0,0,yes
13,27,21,10,2,0,0,4,0,16,1,6,4,1,2,0,0,0,0,0,0,yes
21,49,19,45,0,1,2,4,0,13,1,1,0,0,1,0,0,0,0,0,0,no
246,194,6,182,2,1,0,2,0,9,1,1,0,0,2,0,0,0,0,0,0,yes
81,7,16,35,2,2,3,16,0,8,5,3,1,1,0,0,0,0,8,0,0,no
36,50,4,20,2,0,1,15,0,1,0,2,0,1,2,0,0,0,0,0,0,yes
64,37,40,29,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes
4,7,26,182,1,4,3,9,0,14,5,0,0,1,1,0,0,0,0,0,0,yes
6,86,14,68,3,4,5,1,0,3,0,6,1,0,2,0,0,0,0,1,0,yes
450,13,3,45,3,2,2,10,0,3,0,0,0,0,0,0,0,0,0,0,0,no
128,33,15,38,1,1,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,no
69,22,38,11,0,1,1,5,0,20,0,1,0,1,1,0,0,0,0,0,0,no
65,21,30,16,1,1,1,10,0,2,1,0,0,1,2,0,0,0,0,0,0,no
4,40,182,5,0,4,2,1,0,13,0,2,0,0,0,0,0,0,0,0,0,yes
17,57,27,45,0,2,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,yes
40,35,40,16,0,0,1,5,0,41,2,1,4,0,3,0,0,0,0,1,0,no
45,32,6,43,1,1,1,7,0,0,0,3,0,1,0,0,0,0,0,1,0,yes
235,116,14,2,0,1,1,2,0,4,1,1,0,0,3,0,0,0,0,0,0,no
86,4,38,40,2,1,2,4,0,15,1,1,0,0,2,0,0,0,0,1,0,no
115,23,15,29,0,1,1,1,0,20,0,1,0,1,0,0,0,0,0,0,0,no
25,51,60,21,0,2,3,0,0,42,1,2,0,0,1,0,0,0,0,0,0,no
39,42,132,11,0,4,2,11,0,5,2,6,0,0,0,0,0,0,0,0,0,yes
292,126,74,9,2,1,1,37,0,13,1,0,0,0,0,0,0,0,0,0,0,no
292,125,70,3,4,1,2,0,0,0,5,0,0,1,3,0,0,0,0,0,0,yes
235,4,26,30,1,4,2,16,0,7,1,1,4,1,1,0,0,0,8,0,0,yes
14,27,19,14,1,2,2,14,0,9,1,6,0,1,1,0,0,0,0,0,0,no
64,115,8,13,3,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,yes
242,50,9,6,2,2,5,1,0,0,0,3,4,1,0,0,0,0,0,0,0,yes
65,49,182,41,2,1,2,9,0,4,1,0,0,0,0,0,0,0,0,0,0,yes
59,6,18,11,2,1,2,16,0,0,0,6,0,0,0,0,0,0,0,1,0,no
65,794,2,28,1,1,2,0,0,8,0,2,0,0,0,0,0,0,0,0,0,no
9,24,4,45,1,3,2,37,0,9,0,0,0,1,1,0,0,0,0,1,0,no
172,292,34,10,3,0,1,10,0,0,5,6,4,0,0,0,0,0,0,0,0,yes
41,128,20,180,2,2,3,11,0,1,1,3,0,0,0,0,0,0,0,0,0,yes
219,242,40,25,3,2,3,8,0,54,1,3,1,1,0,0,0,0,8,0,0,yes
23,13,26,3,2,3,3,8,0,20,0,3,0,1,1,0,0,0,0,0,0,no
77,41,45,27,1,1,5,8,0,0,5,0,0,1,1,0,0,0,0,1,0,no
8,42,182,30,3,2,1,2,0,1,1,1,1,1,1,0,0,0,0,0,0,no
37,128,14,60,3,1,1,0,0,0,1,1,4,1,0,0,0,0,8,0,0,no
33,115,16,35,2,0,1,36,0,14,1,3,0,0,1,0,0,0,0,0,0,yes
12,116,9,25,2,2,1,1,0,10,1,0,0,0,1,0,0,0,0,1,0,no
75,23,44,182,1,1,1,5,0,54,1,1,0,1,2,0,0,0,0,0,0,yes
6,77,70,70,1,2,1,1,0,54,1,2,0,0,1,0,0,0,0,0,0,yes
69,26,68,19,2,3,1,5,0,16,0,3,0,0,1,0,0,0,0,0,0,no
235,81,9,1,3,1,5,6,0,54,0,0,0,0,3,0,0,0,8,1,0,no
57,9,26,44,4,1,3,4,0,41,1,3,1,0,0,0,0,0,0,1,0,yes
128,11,45,8,1,2,0,11,0,0,1,1,1,0,0,0,0,0,0,0,0,no
37,7,28,8,1,4,2,7,0,13,5,1,0,1,0,0,0,0,0,0,0,no
81,43,16,19,4,0,2,33,0,0,0,6,0,0,0,0,0,0,0,0,0,no
83,33,26,74,1,0,3,16,0,1,0,1,0,0,0,0,0,0,0,0,0,yes
50,25,11,182,4,0,2,1,0,14,0,3,1,1,0,0,0,0,0,0,0,yes
7,8,40,2,0,1,5,15,0,8,0,1,0,1,0,0,0,0,8,0,0,no
121,149,83,45,0,2,1,16,0,1,2,6,0,0,0,0,0,0,8,0,0,no
51,21,41,4,3,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,no
128,57,35,10,1,1,0,36,0,0,0,0,1,0,0,0,0,0,0,0,0,no
